sim,seed,horizon,target_portfolio_annual_vol,annual_drift,n_events,tp,fn,fp,tn,true_positive_rate,false_negative_rate,false_positive_rate,true_negative_rate,precision,label_positive_rate,true_drift_event_rate,balanced_accuracy,pt_hit_share,sl_hit_share,vertical_hit_share,avg_time_to_pt,avg_time_to_sl
1,20001,150,0.06,0.7,123000,14105,10495,31584,66816,0.5733739837398374,0.4266260162601626,0.32097560975609757,0.6790243902439025,0.3087176344415505,0.37145528455284554,0.2,0.6261991869918699,0.37145528455284554,0.15534146341463415,0.47320325203252034,67.36816301516777,90.58114827026745
1,20001,30,0.06,0.9,124500,10784,14116,29089,70511,0.43309236947791163,0.5669076305220884,0.2920582329317269,0.707941767068273,0.2704587063927971,0.32026506024096385,0.2,0.5705170682730923,0.32026506024096385,0.2290281124497992,0.45070682730923695,15.526697263812604,17.469348390264432
1,20001,60,0.06,0.9,124000,12688,12112,30517,68683,0.5116129032258064,0.48838709677419356,0.30763104838709676,0.6923689516129032,0.29366971415345444,0.34842741935483873,0.2,0.6019909274193549,0.34842741935483873,0.21118548387096775,0.4403870967741936,29.166601087837055,35.0752663535342
1,20001,90,0.06,0.9,124000,13989,10811,31161,68039,0.5640725806451613,0.4359274193548387,0.31412298387096776,0.6858770161290323,0.30983388704318937,0.3641129032258065,0.2,0.6249747983870968,0.3641129032258065,0.18973387096774194,0.4461532258064516,42.116633444075305,53.16130403366345
1,20001,150,0.06,0.9,123000,15725,8875,31584,66816,0.6392276422764228,0.36077235772357724,0.32097560975609757,0.6790243902439025,0.33238918598998074,0.38462601626016263,0.2,0.6591260162601627,0.38462601626016263,0.15199186991869917,0.4633821138211382,66.82305692362975,90.56785236694303
2,20002,30,0.06,0.1,124500,7603,17297,28911,70689,0.30534136546184737,0.6946586345381526,0.2902710843373494,0.7097289156626506,0.20822150408062662,0.29328514056224897,0.2,0.507535140562249,0.29328514056224897,0.24796787148594376,0.45874698795180724,15.54677657884647,17.36884555584348
2,20002,60,0.06,0.1,124000,8149,16651,30357,68843,0.3285887096774194,0.6714112903225806,0.30601814516129033,0.6939818548387097,0.2116293564639277,0.3105322580645161,0.2,0.5112852822580645,0.3105322580645161,0.23430645161290323,0.4551612903225806,29.260660676258244,34.960108762993045
2,20002,90,0.06,0.1,124000,8525,16275,30968,68232,0.34375,0.65625,0.3121774193548387,0.6878225806451613,0.21586103866507989,0.31849193548387095,0.2,0.5157862903225807,0.31849193548387095,0.21524193548387097,0.46626612903225806,42.55336388727116,53.26908954664668
2,20002,150,0.06,0.1,123000,8770,15830,31258,67142,0.3565040650406504,0.6434959349593496,0.3176626016260163,0.6823373983739838,0.21909663235734986,0.32543089430894306,0.2,0.5194207317073171,0.32543089430894306,0.17539837398373984,0.4991707317073171,67.56318077345858,90.20126077686103
2,20002,30,0.06,0.3,124500,8397,16503,28911,70689,0.3372289156626506,0.6627710843373494,0.2902710843373494,0.7097289156626506,0.2250723705371502,0.29966265060240965,0.2,0.5234789156626506,0.29966265060240965,0.24252208835341366,0.4578152610441767,15.552937707730246,17.36490693515268
2,20002,60,0.06,0.3,124000,9311,15489,30357,68843,0.37544354838709676,0.6245564516129032,0.30601814516129033,0.6939818548387097,0.23472320258142584,0.3199032258064516,0.2,0.5347127016129032,0.3199032258064516,0.22741129032258064,0.45268548387096774,29.26494907734194,34.95971488350651
2,20002,90,0.06,0.3,124000,9936,14864,30968,68232,0.40064516129032257,0.5993548387096774,0.3121774193548387,0.6878225806451613,0.24291022882847643,0.3298709677419355,0.2,0.5442338709677419,0.3298709677419355,0.20749193548387096,0.46263709677419357,42.57119108155682,53.30774612305181
2,20002,150,0.06,0.3,123000,10636,13964,31258,67142,0.4323577235772358,0.5676422764227642,0.3176626016260163,0.6823373983739838,0.2538788370649735,0.34060162601626015,0.2,0.5573475609756098,0.34060162601626015,0.16667479674796748,0.49272357723577237,67.60452570773857,90.1627725476806
2,20002,30,0.06,0.5,124500,9222,15678,28911,70689,0.3703614457831325,0.6296385542168674,0.2902710843373494,0.7097289156626506,0.2418377783022579,0.306289156626506,0.2,0.5400451807228915,0.306289156626506,0.23783935742971887,0.4558714859437751,15.54433168122099,17.372429164837392
2,20002,60,0.06,0.5,124000,10538,14262,30357,68843,0.4249193548387097,0.5750806451612903,0.30601814516129033,0.6939818548387097,0.2576843134857562,0.32979838709677417,0.2,0.5594506048387097,0.32979838709677417,0.22116935483870967,0.44903225806451613,29.29118474141093,34.97520510483136
2,20002,90,0.06,0.5,124000,11418,13382,30968,68232,0.4604032258064516,0.5395967741935483,0.3121774193548387,0.6878225806451613,0.269381399518709,0.3418225806451613,0.2,0.5741129032258064,0.3418225806451613,0.20065322580645162,0.4575241935483871,42.49919784834615,53.28989992363651
2,20002,150,0.06,0.5,123000,12538,12062,31258,67142,0.5096747967479675,0.4903252032520325,0.3176626016260163,0.6823373983739838,0.2862818522239474,0.3560650406504065,0.2,0.5960060975609756,0.3560650406504065,0.15983739837398375,0.48409756097560974,67.44643346424331,90.12736520854527
2,20002,30,0.06,0.7,124500,10105,14795,28911,70689,0.4058232931726908,0.5941767068273093,0.2902710843373494,0.7097289156626506,0.25899630920647937,0.31338152610441766,0.2,0.5577761044176707,0.31338152610441766,0.23331726907630523,0.4533012048192771,15.549210580274758,17.360782153676674
2,20002,60,0.06,0.7,124000,11743,13057,30357,68843,0.47350806451612903,0.526491935483871,0.30601814516129033,0.6939818548387097,0.2789311163895487,0.3395161290322581,0.2,0.5837449596774194,0.3395161290322581,0.21600806451612903,0.4444758064516129,29.22104513064133,34.9453425424678
2,20002,90,0.06,0.7,124000,12836,11964,30968,68232,0.5175806451612903,0.4824193548387097,0.3121774193548387,0.6878225806451613,0.2930325997625788,0.353258064516129,0.2,0.6027016129032259,0.353258064516129,0.1949274193548387,0.4518145161290323,42.30807688795544,53.29630549005006
2,20002,150,0.06,0.7,123000,14304,10296,31258,67142,0.5814634146341463,0.41853658536585364,0.3176626016260163,0.6823373983739838,0.3139458320530266,0.37042276422764225,0.2,0.631900406504065,0.37042276422764225,0.15473170731707317,0.47484552845528455,67.06375927307845,90.13267129045818
2,20002,30,0.06,0.9,124500,11061,13839,28911,70689,0.44421686746987954,0.5557831325301205,0.2902710843373494,0.7097289156626506,0.2767187030921645,0.32106024096385544,0.2,0.5769728915662651,0.32106024096385544,0.22952610441767068,0.4494136546184739,15.559891924347044,17.34847424412094
2,20002,60,0.06,0.9,124000,12955,11845,30357,68843,0.5223790322580645,0.47762096774193546,0.30601814516129033,0.6939818548387097,0.29910879202068713,0.3492903225806452,0.2,0.6081804435483871,0.3492903225806452,0.2112983870967742,0.43941129032258064,29.127585888437384,34.94038395481088
2,20002,90,0.06,0.9,124000,14261,10539,30968,68232,0.5750403225806452,0.42495967741935486,0.3121774193548387,0.6878225806451613,0.3153065511065909,0.36475,0.2,0.6314314516129033,0.36475,0.1902741935483871,0.4449758064516129,42.10911141082049,53.22832075951513
2,20002,150,0.06,0.9,123000,15994,8606,31258,67142,0.6501626016260162,0.34983739837398375,0.3176626016260163,0.6823373983739838,0.33848302717345297,0.3841626016260163,0.2,0.66625,0.3841626016260163,0.150869918699187,0.46496747967479674,66.49870904935241,90.07344937220456
0,20000,30,0.1,0.1,124500,7330,17570,28819,70781,0.29437751004016066,0.7056224899598393,0.2893473895582329,0.7106526104417671,0.20277186090901547,0.2903534136546185,0.2,0.5025150602409638,0.2903534136546185,0.2176144578313253,0.4920321285140562,15.05966970040665,18.043295316133317
0,20000,60,0.1,0.1,124000,7718,17082,29945,69255,0.31120967741935485,0.6887903225806452,0.3018649193548387,0.6981350806451613,0.2049226030852561,0.30373387096774196,0.2,0.504672379032258,0.30373387096774196,0.16720967741935483,0.5290564516129033,27.79767942012054,36.72846532265844
0,20000,90,0.1,0.1,124000,7865,16935,30296,68904,0.31713709677419355,0.6828629032258065,0.30540322580645163,0.6945967741935484,0.20610046906527607,0.30775,0.2,0.505866935483871,0.30775,0.12483064516129032,0.5674193548387096,39.7242996776814,55.349505782027265
0,20000,150,0.1,0.1,123000,7845,16755,29915,68485,0.31890243902439025,0.6810975609756098,0.3040142276422764,0.6959857723577236,0.2077595338983051,0.3069918699186992,0.2,0.5074441056910569,0.3069918699186992,0.07317073170731707,0.6198373983739838,61.857786016949156,92.16344444444445
0,20000,30,0.1,0.3,124500,7800,17100,28819,70781,0.3132530120481928,0.6867469879518072,0.2893473895582329,0.7106526104417671,0.21300417815887926,0.2941285140562249,0.2,0.5119528112449799,0.2941285140562249,0.21445783132530122,0.4914136546184739,15.060624266091374,18.04063670411985
0,20000,60,0.1,0.3,124000,8383,16417,29945,69255,0.3380241935483871,0.6619758064516129,0.3018649193548387,0.6981350806451613,0.2187173867668545,0.30909677419354836,0.2,0.5180796370967742,0.30909677419354836,0.1634032258064516,0.5275,27.834246503861408,36.739660448129506
0,20000,90,0.1,0.3,124000,8735,16065,30296,68904,0.3522177419354839,0.6477822580645162,0.30540322580645163,0.6945967741935484,0.223796469472983,0.3147661290322581,0.2,0.5234072580645162,0.3147661290322581,0.12116129032258065,0.5640725806451613,39.81793958648254,55.4107428115016
0,20000,150,0.1,0.3,123000,8937,15663,29915,68485,0.36329268292682926,0.6367073170731707,0.3040142276422764,0.6959857723577236,0.2300267682487388,0.315869918699187,0.2,0.5296392276422764,0.315869918699187,0.06973170731707318,0.6143983739837399,62.08625038608051,92.20450040806809
0,20000,30,0.1,0.5,124500,8315,16585,28819,70781,0.33393574297188755,0.6660642570281124,0.2893473895582329,0.7106526104417671,0.22391878063230464,0.29826506024096383,0.2,0.5222941767068273,0.29826506024096383,0.21126907630522088,0.49046586345381527,15.080546130231054,18.033380222788274
0,20000,60,0.1,0.5,124000,9094,15706,29945,69255,0.3666935483870968,0.6333064516129032,0.3018649193548387,0.6981350806451613,0.23294654063884834,0.31483064516129033,0.2,0.5324143145161291,0.31483064516129033,0.15983064516129034,0.5253387096774194,27.86697917467148,36.72218578132095
0,20000,90,0.1,0.5,124000,9623,15177,30296,68904,0.3880241935483871,0.6119758064516129,0.30540322580645163,0.6945967741935484,0.2410631528845913,0.3219274193548387,0.2,0.5413104838709677,0.3219274193548387,0.1174274193548387,0.5606451612903226,39.91262306169994,55.417553739440976
0,20000,150,0.1,0.5,123000,10076,14524,29915,68485,0.40959349593495936,0.5904065040650407,0.3040142276422764,0.6959857723577236,0.2519566902553074,0.325130081300813,0.2,0.5527896341463415,0.325130081300813,0.06688617886178862,0.6079837398373984,62.16421194768823,92.0883675701957
0,20000,30,0.1,0.7,124500,8811,16089,28819,70781,0.353855421686747,0.646144578313253,0.2893473895582329,0.7106526104417671,0.2341482859420675,0.30224899598393573,0.2,0.532254016064257,0.30224899598393573,0.20857831325301204,0.4891726907630522,15.090061121445656,18.045170979667283
0,20000,60,0.1,0.7,124000,9814,14986,29945,69255,0.3957258064516129,0.6042741935483871,0.3018649193548387,0.6981350806451613,0.24683719409441887,0.32063709677419355,0.2,0.546930443548387,0.32063709677419355,0.15687903225806452,0.522483870967742,27.875223219899897,36.70693466303398
0,20000,90,0.1,0.7,124000,10566,14234,30296,68904,0.4260483870967742,0.5739516129032258,0.30540322580645163,0.6945967741935484,0.2585776516078508,0.32953225806451614,0.2,0.5603225806451613,0.32953225806451614,0.11445967741935484,0.556008064516129,39.98947677548823,55.42387092228564
0,20000,150,0.1,0.7,123000,11275,13325,29915,68485,0.4583333333333333,0.5416666666666666,0.3040142276422764,0.6959857723577236,0.2737314882252974,0.3348780487804878,0.2,0.5771595528455284,0.3348780487804878,0.06449593495934959,0.6006260162601627,62.261349842194704,92.04701878230178
0,20000,30,0.1,0.9,124500,9318,15582,28819,70781,0.37421686746987953,0.6257831325301205,0.2893473895582329,0.7106526104417671,0.24432965361722211,0.3063212851405622,0.2,0.5424347389558233,0.3063212851405622,0.206,0.48767871485943776,15.096284448173689,18.054548290248373
0,20000,60,0.1,0.9,124000,10559,14241,29945,69255,0.4257661290322581,0.5742338709677419,0.3018649193548387,0.6981350806451613,0.26069030219237604,0.32664516129032256,0.2,0.5619506048387097,0.32664516129032256,0.15395967741935485,0.5193951612903226,27.890899664230695,36.69409669477764
0,20000,90,0.1,0.9,124000,11502,13298,30296,68904,0.4637903225806452,0.5362096774193549,0.30540322580645163,0.6945967741935484,0.2751806306521843,0.3370806451612903,0.2,0.5791935483870968,0.3370806451612903,0.11201612903225806,0.5509032258064516,39.99626776400785,55.45788336933045
0,20000,150,0.1,0.9,123000,12424,12176,29915,68485,0.505040650406504,0.4949593495934959,0.3040142276422764,0.6959857723577236,0.2934410354519474,0.3442195121951219,0.2,0.6005132113821139,0.3442195121951219,0.06265040650406505,0.593130081300813,62.21058598455325,92.10199844277187
1,20001,30,0.1,0.1,124500,7477,17423,29253,70347,0.300281124497992,0.6997188755020081,0.29370481927710845,0.7062951807228915,0.2035665668390961,0.2950200803212851,0.2,0.5032881526104418,0.2950200803212851,0.2137991967871486,0.4911807228915663,15.01677103185407,18.18468705387332
1,20001,60,0.1,0.1,124000,7864,16936,30401,68799,0.31709677419354837,0.6829032258064516,0.3064616935483871,0.6935383064516129,0.2055141774467529,0.30858870967741936,0.2,0.5053175403225806,0.30858870967741936,0.163,0.5284112903225806,27.714830785312948,36.790520482881455
1,20001,90,0.1,0.1,124000,8026,16774,30729,68471,0.3236290322580645,0.6763709677419355,0.3097681451612903,0.6902318548387096,0.20709585859889046,0.3125403225806452,0.2,0.506930443548387,0.3125403225806452,0.11994354838709677,0.567516129032258,39.68553735001935,55.56142002286022
1,20001,150,0.1,0.1,123000,8073,16527,30556,67844,0.3281707317073171,0.671829268292683,0.31052845528455286,0.6894715447154471,0.20898806596080666,0.3140569105691057,0.2,0.5088211382113821,0.3140569105691057,0.07016260162601626,0.615780487804878,62.005384555644724,92.40834298957127
1,20001,30,0.1,0.3,124500,7944,16956,29253,70347,0.31903614457831325,0.6809638554216867,0.29370481927710845,0.7062951807228915,0.21356561012984918,0.2987710843373494,0.2,0.5126656626506024,0.2987710843373494,0.21087550200803212,0.4903534136546185,15.026480630158346,18.190523348823035
1,20001,60,0.1,0.3,124000,8464,16336,30401,68799,0.3412903225806452,0.6587096774193548,0.3064616935483871,0.6935383064516129,0.21777949311720057,0.3134274193548387,0.2,0.517414314516129,0.3134274193548387,0.15962903225806452,0.5269435483870968,27.72975685063682,36.800040416287764
1,20001,90,0.1,0.3,124000,8806,15994,30729,68471,0.35508064516129034,0.6449193548387097,0.3097681451612903,0.6902318548387096,0.22273934488427974,0.31883064516129034,0.2,0.52265625,0.31883064516129034,0.11678225806451613,0.5643870967741935,39.763298343240166,55.62495683999724
1,20001,150,0.1,0.3,123000,9101,15499,30556,67844,0.3699593495934959,0.630040650406504,0.31052845528455286,0.6894715447154471,0.22949290163149003,0.32241463414634147,0.2,0.5297154471544715,0.32241463414634147,0.06721951219512196,0.6103658536585366,62.16811659984366,92.44932268988873
1,20001,30,0.1,0.5,124500,8418,16482,29253,70347,0.3380722891566265,0.6619277108433735,0.29370481927710845,0.7062951807228915,0.2234610177590189,0.30257831325301204,0.2,0.522183734939759,0.30257831325301204,0.2079277108433735,0.48949397590361443,15.04172971251095,18.17591841464828
1,20001,60,0.1,0.5,124000,9096,15704,30401,68799,0.3667741935483871,0.6332258064516129,0.3064616935483871,0.6935383064516129,0.23029597184596298,0.3185241935483871,0.2,0.53015625,0.3185241935483871,0.15661290322580645,0.5248629032258064,27.729549079676936,36.80710607621009
1,20001,90,0.1,0.5,124000,9602,15198,30729,68471,0.38717741935483874,0.6128225806451613,0.3097681451612903,0.6902318548387096,0.23807988891919368,0.32525,0.2,0.5387046370967742,0.32525,0.11355645161290323,0.5611935483870968,39.831395204681264,55.60017044244017
1,20001,150,0.1,0.5,123000,10111,14489,30556,67844,0.4110162601626016,0.5889837398373984,0.31052845528455286,0.6894715447154471,0.24862910959746232,0.3306260162601626,0.2,0.5502439024390244,0.3306260162601626,0.06500813008130081,0.6043658536585366,62.294587749280744,92.47548774387194
1,20001,30,0.1,0.7,124500,8881,16019,29253,70347,0.3566666666666667,0.6433333333333333,0.29370481927710845,0.7062951807228915,0.2328892851523575,0.3062971887550201,0.2,0.5314809236947791,0.3062971887550201,0.20522088353413653,0.48848192771084337,15.039125190119053,18.16716242661448
1,20001,60,0.1,0.7,124000,9798,15002,30401,68799,0.3950806451612903,0.6049193548387096,0.3064616935483871,0.6935383064516129,0.24373740640314437,0.32418548387096774,0.2,0.5443094758064516,0.32418548387096774,0.15391935483870967,0.5218951612903225,27.749993780939825,36.79712878549722
1,20001,90,0.1,0.7,124000,10460,14340,30729,68471,0.4217741935483871,0.5782258064516129,0.3097681451612903,0.6902318548387096,0.25395129767656416,0.3321693548387097,0.2,0.5560030241935483,0.3321693548387097,0.11082258064516129,0.557008064516129,39.83464031658938,55.623562800174646
1,20001,150,0.1,0.7,123000,11199,13401,30556,67844,0.4552439024390244,0.5447560975609756,0.31052845528455286,0.6894715447154471,0.26820740031133994,0.33947154471544716,0.2,0.5723577235772358,0.33947154471544716,0.06296747967479675,0.5975609756097561,62.29031253742067,92.3984506132989
1,20001,30,0.1,0.9,124500,9406,15494,29253,70347,0.37775100401606426,0.6222489959839358,0.29370481927710845,0.7062951807228915,0.24330686256757805,0.3105140562248996,0.2,0.5420230923694779,0.3105140562248996,0.20255421686746988,0.48693172690763054,15.045345197754727,18.14687921326037
1,20001,60,0.1,0.9,124000,10496,14304,30401,68799,0.4232258064516129,0.5767741935483871,0.3064616935483871,0.6935383064516129,0.25664474166809303,0.32981451612903223,0.2,0.5583820564516129,0.32981451612903223,0.1511532258064516,0.5190322580645161,27.768051446316356,36.771114549431786
1,20001,90,0.1,0.9,124000,11287,13513,30729,68471,0.4551209677419355,0.5448790322580646,0.3097681451612903,0.6902318548387096,0.2686357578065499,0.33883870967741936,0.2,0.5726764112903225,0.33883870967741936,0.10854032258064517,0.5526209677419355,39.84236957349581,55.66609703544097
1,20001,150,0.1,0.9,123000,12288,12312,30556,67844,0.4995121951219512,0.5004878048780488,0.31052845528455286,0.6894715447154471,0.2868079544393614,0.34832520325203253,0.2,0.5944918699186992,0.34832520325203253,0.061455284552845525,0.5902195121951219,62.36271123144431,92.36896414869692
2,20002,30,0.1,0.1,124500,7501,17399,29167,70433,0.3012449799196787,0.6987550200803213,0.2928413654618474,0.7071586345381526,0.20456528853496236,0.29452208835341365,0.2,0.5042018072289156,0.29452208835341365,0.2154859437751004,0.48999196787148597,15.012435911421402,18.0800283286119
2,20002,60,0.1,0.1,124000,7916,16884,30233,68967,0.3191935483870968,0.6808064516129032,0.3047681451612903,0.6952318548387096,0.20750216257306875,0.3076532258064516,0.2,0.5072127016129032,0.3076532258064516,0.1643709677419355,0.5279758064516129,27.772208970090958,36.83421646550878
2,20002,90,0.1,0.1,124000,8098,16702,30564,68636,0.32653225806451613,0.6734677419354839,0.3081048387096774,0.6918951612903226,0.20945631369303191,0.31179032258064515,0.2,0.5092137096774194,0.31179032258064515,0.12226612903225806,0.5659435483870968,39.846024520200714,55.56157245564277
2,20002,150,0.1,0.1,123000,8191,16409,30208,68192,0.33296747967479673,0.6670325203252032,0.3069918699186992,0.6930081300813008,0.21331284668871586,0.3121869918699187,0.2,0.5129878048780487,0.3121869918699187,0.07139024390243902,0.6164227642276423,62.061225552748766,92.53171620544357
2,20002,30,0.1,0.3,124500,7970,16930,29167,70433,0.3200803212851406,0.6799196787148595,0.2928413654618474,0.7071586345381526,0.2146107655437973,0.298289156626506,0.2,0.5136194779116466,0.298289156626506,0.21243373493975903,0.48927710843373495,15.020760966152356,18.08121597096189
2,20002,60,0.1,0.3,124000,8572,16228,30233,68967,0.3456451612903226,0.6543548387096774,0.3047681451612903,0.6952318548387096,0.22089936863806212,0.31294354838709676,0.2,0.5204385080645161,0.31294354838709676,0.16062903225806452,0.5264274193548387,27.786857363741785,36.834973390902704
2,20002,90,0.1,0.3,124000,8889,15911,30564,68636,0.3584274193548387,0.6415725806451613,0.3081048387096774,0.6918951612903226,0.22530606037563683,0.3181693548387097,0.2,0.5251612903225806,0.3181693548387097,0.11851612903225807,0.5633145161290323,39.914429827896484,55.58029395753947
2,20002,150,0.1,0.3,123000,9214,15386,30208,68192,0.3745528455284553,0.6254471544715448,0.3069918699186992,0.6930081300813008,0.23372736035716096,0.32050406504065043,0.2,0.5337804878048781,0.32050406504065043,0.06817073170731708,0.6113252032520325,62.10220181624474,92.40286225402504
2,20002,30,0.1,0.5,124500,8450,16450,29167,70433,0.3393574297188755,0.6606425702811245,0.2928413654618474,0.7071586345381526,0.2246324799957466,0.30214457831325303,0.2,0.5232580321285141,0.30214457831325303,0.20963855421686747,0.4882168674698795,15.021585985059946,18.083869731800768
2,20002,60,0.1,0.5,124000,9275,15525,30233,68967,0.37399193548387094,0.626008064516129,0.3047681451612903,0.6952318548387096,0.23476257973068745,0.31861290322580643,0.2,0.5346118951612903,0.31861290322580643,0.15731451612903224,0.5240725806451613,27.82687050723904,36.83580253242426
2,20002,90,0.1,0.5,124000,9803,14997,30564,68636,0.3952822580645161,0.6047177419354839,0.3081048387096774,0.6918951612903226,0.24284687987712736,0.32554032258064514,0.2,0.5435887096774193,0.32554032258064514,0.11533870967741935,0.5591209677419355,39.99350954987985,55.605859320374776
2,20002,150,0.1,0.5,123000,10311,14289,30208,68192,0.4191463414634146,0.5808536585365853,0.3069918699186992,0.6930081300813008,0.2544732100989659,0.3294227642276423,0.2,0.5560772357723577,0.3294227642276423,0.06558536585365854,0.6049918699186991,62.196179570078236,92.41787529440933
2,20002,30,0.1,0.7,124500,8935,15965,29167,70433,0.35883534136546186,0.6411646586345382,0.2928413654618474,0.7071586345381526,0.2345021258726576,0.3060401606425703,0.2,0.5329969879518073,0.3060401606425703,0.20681927710843373,0.487140562248996,15.019080363235526,18.076468989086955
2,20002,60,0.1,0.7,124000,9998,14802,30233,68967,0.4031451612903226,0.5968548387096774,0.3047681451612903,0.6952318548387096,0.24851482687479803,0.32444354838709677,0.2,0.5491885080645161,0.32444354838709677,0.15418548387096775,0.5213709677419355,27.851184410032065,36.83634081280402
2,20002,90,0.1,0.7,124000,10650,14150,30564,68636,0.42943548387096775,0.5705645161290323,0.3081048387096774,0.6918951612903226,0.2584073373125637,0.3323709677419355,0.2,0.5606653225806452,0.3323709677419355,0.11266129032258064,0.5549677419354838,39.9720483330907,55.64001431639227
2,20002,150,0.1,0.7,123000,11440,13160,30208,68192,0.46504065040650405,0.5349593495934959,0.3069918699186992,0.6930081300813008,0.2746830580099885,0.33860162601626015,0.2,0.5790243902439024,0.33860162601626015,0.06355284552845529,0.5978455284552846,62.22980695351517,92.5596776256876
2,20002,30,0.1,0.9,124500,9439,15461,29167,70433,0.37907630522088354,0.6209236947791165,0.2928413654618474,0.7071586345381526,0.2444956742475263,0.3100883534136546,0.2,0.543117469879518,0.3100883534136546,0.20424096385542168,0.4856706827309237,15.014738641661918,18.081642284096272
2,20002,60,0.1,0.9,124000,10749,14051,30233,68967,0.4334274193548387,0.5665725806451613,0.3047681451612903,0.6952318548387096,0.26228588160655897,0.3305,0.2,0.5643296370967742,0.3305,0.15130645161290324,0.5181935483870967,27.850202527939096,36.82501865472764
2,20002,90,0.1,0.9,124000,11586,13214,30564,68636,0.4671774193548387,0.5328225806451613,0.3081048387096774,0.6918951612903226,0.27487544483985765,0.33991935483870966,0.2,0.5795362903225807,0.33991935483870966,0.11014516129032258,0.5499354838709677,39.95252669039146,55.646653975691905
2,20002,150,0.1,0.9,123000,12561,12039,30208,68192,0.510609756097561,0.489390243902439,0.3069918699186992,0.6930081300813008,0.29369403072318734,0.34771544715447156,0.2,0.6018089430894309,0.34771544715447156,0.06164227642276423,0.5906422764227642,62.2078842152026,92.57069374835136
0,20000,30,0.14,0.1,124500,7244,17656,28701,70899,0.29092369477911645,0.7090763052208835,0.28816265060240964,0.7118373493975904,0.20153011545416608,0.288714859437751,0.2,0.5013805220883534,0.288714859437751,0.16837751004016063,0.5429076305220883,14.54853248017805,18.58951485951438
0,20000,60,0.14,0.1,124000,7501,17299,29343,69857,0.3024596774193548,0.6975403225806451,0.2957963709677419,0.7042036290322581,0.2035881011833677,0.29712903225806453,0.2,0.5033316532258064,0.29712903225806453,0.0962016129032258,0.6066693548387097,26.407691890131364,37.383602984323915
0,20000,90,0.14,0.1,124000,7529,17271,29215,69985,0.30358870967741935,0.6964112903225806,0.29450604838709676,0.7054939516129032,0.20490420204659265,0.2963225806451613,0.2,0.5045413306451613,0.2963225806451613,0.06207258064516129,0.6416048387096774,37.1962769431744,56.162660776926074
0,20000,150,0.14,0.1,123000,7346,17254,28243,70157,0.2986178861788618,0.7013821138211382,0.28702235772357726,0.7129776422764228,0.20641209362443452,0.2893414634146341,0.2,0.5057977642276423,0.2893414634146341,0.03210569105691057,0.6785528455284553,56.76672567366321,93.56140795138009
0,20000,30,0.14,0.3,124500,7580,17320,28701,70899,0.3044176706827309,0.695582329317269,0.28816265060240964,0.7118373493975904,0.20892478156610897,0.2914136546184739,0.2,0.5081275100401607,0.2914136546184739,0.16639357429718876,0.5421927710843374,14.55315454370056,18.596543734311645
0,20000,60,0.14,0.3,124000,7963,16837,29343,69857,0.32108870967741937,0.6789112903225807,0.2957963709677419,0.7042036290322581,0.2134509194231491,0.30085483870967744,0.2,0.5126461693548388,0.30085483870967744,0.09426612903225806,0.6048790322580645,26.436578566450436,37.36718282145607
0,20000,90,0.14,0.3,124000,8102,16698,29215,69985,0.3266935483870968,0.6733064516129033,0.29450604838709676,0.7054939516129032,0.21711284401211245,0.30094354838709675,0.2,0.51609375,0.30094354838709675,0.060258064516129035,0.6387983870967742,37.26341881716108,56.13704496788009
0,20000,150,0.14,0.3,123000,8096,16504,28243,70157,0.32910569105691057,0.6708943089430894,0.28702235772357726,0.7129776422764228,0.2227909408624343,0.2954390243902439,0.2,0.5210416666666666,0.2954390243902439,0.030617886178861787,0.6739430894308943,57.0429566030986,93.35554965480615
0,20000,30,0.14,0.5,124500,7933,16967,28701,70899,0.31859437751004016,0.6814056224899598,0.28816265060240964,0.7118373493975904,0.2165474695637932,0.2942489959839357,0.2,0.5152158634538153,0.2942489959839357,0.1643855421686747,0.5413654618473895,14.57039908281924,18.594937945861428
0,20000,60,0.14,0.5,124000,8448,16352,29343,69857,0.3406451612903226,0.6593548387096774,0.2957963709677419,0.7042036290322581,0.22354528856076844,0.3047661290322581,0.2,0.5224243951612904,0.3047661290322581,0.09240322580645162,0.6028306451612904,26.46587811912889,37.38086926165125
0,20000,90,0.14,0.5,124000,8719,16081,29215,69985,0.3515725806451613,0.6484274193548387,0.29450604838709676,0.7054939516129032,0.22984657563135974,0.3059193548387097,0.2,0.5285332661290323,0.3059193548387097,0.058556451612903224,0.6355241935483871,37.35021352876048,56.20493045035119
0,20000,150,0.14,0.5,123000,8831,15769,28243,70157,0.3589837398373984,0.6410162601626016,0.28702235772357726,0.7129776422764228,0.23819927712143282,0.30141463414634145,0.2,0.5359806910569106,0.30141463414634145,0.029447154471544716,0.6691382113821138,57.180773587959216,93.34649364991718
0,20000,30,0.14,0.7,124500,8272,16628,28701,70899,0.33220883534136547,0.6677911646586345,0.28816265060240964,0.7118373493975904,0.22373083060611798,0.2969718875502008,0.2,0.522023092369478,0.2969718875502008,0.1624417670682731,0.5405863453815261,14.57441917074622,18.584651898734176
0,20000,60,0.14,0.7,124000,8939,15861,29343,69857,0.3604435483870968,0.6395564516129032,0.2957963709677419,0.7042036290322581,0.23350399665639204,0.3087258064516129,0.2,0.5323235887096774,0.3087258064516129,0.09056451612903225,0.6007096774193549,26.501567316232173,37.368299198575244
